run_id,model,task,rep,doc_id,row_key,column,parse_status,present_cell,correct_cell
R034,Claude,T3,rep3,D077,2568-สค-599,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D077,2568-พช-168,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D077,2568-พช-168,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D077,2568-พช-168,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D077,2568-พช-168,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D077,2568-พช-168,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D077,2568-พช-168,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D077,2568-พช-168,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D077,2568-พช-168,สถานะ,ok,0,0
R034,Claude,T3,rep3,D077,2568-พช-168,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-725,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-725,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-725,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-725,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-725,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-725,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-725,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-725,สถานะ,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-725,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-432,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-432,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-432,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-432,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-432,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-432,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-432,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-432,สถานะ,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-432,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-942,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-942,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-942,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-942,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-942,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-942,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-942,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-942,สถานะ,ok,0,0
R034,Claude,T3,rep3,D078,2567-พช-942,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-526,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-526,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-526,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-526,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-526,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-526,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-526,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-526,สถานะ,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-526,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-249,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-249,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-249,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-249,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-249,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-249,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-249,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-249,สถานะ,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-249,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-353,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-353,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-353,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-353,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-353,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-353,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-353,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-353,สถานะ,ok,0,0
R034,Claude,T3,rep3,D078,2567-สธ-353,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-748,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-748,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-748,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-748,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-748,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-748,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-748,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-748,สถานะ,ok,0,0
R034,Claude,T3,rep3,D078,2567-ทถ-748,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D079,2568-สค-056,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D079,2568-สค-056,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D079,2568-สค-056,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D079,2568-สค-056,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D079,2568-สค-056,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D079,2568-สค-056,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D079,2568-สค-056,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D079,2568-สค-056,สถานะ,ok,0,0
R034,Claude,T3,rep3,D079,2568-สค-056,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-525,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-525,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-525,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-525,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-525,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-525,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-525,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-525,สถานะ,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-525,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-104,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-104,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-104,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-104,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-104,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-104,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-104,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-104,สถานะ,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-104,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-356,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-356,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-356,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-356,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-356,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-356,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-356,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-356,สถานะ,ok,0,0
R034,Claude,T3,rep3,D079,2568-กษ-356,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-231,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-231,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-231,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-231,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-231,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-231,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-231,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-231,สถานะ,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-231,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-050,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-050,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-050,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-050,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-050,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-050,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-050,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-050,สถานะ,ok,0,0
R034,Claude,T3,rep3,D079,2568-สธ-050,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-979,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-979,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-979,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-979,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-979,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-979,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-979,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-979,สถานะ,ok,0,0
R034,Claude,T3,rep3,D079,2568-ศษ-979,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-594,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-594,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-594,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-594,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-594,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-594,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-594,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-594,สถานะ,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-594,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-170,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-170,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-170,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-170,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-170,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-170,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-170,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-170,สถานะ,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-170,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D080,2567-ทถ-787,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D080,2567-ทถ-787,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D080,2567-ทถ-787,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D080,2567-ทถ-787,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D080,2567-ทถ-787,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D080,2567-ทถ-787,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D080,2567-ทถ-787,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D080,2567-ทถ-787,สถานะ,ok,0,0
R034,Claude,T3,rep3,D080,2567-ทถ-787,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-719,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-719,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-719,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-719,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-719,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-719,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-719,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-719,สถานะ,ok,0,0
R034,Claude,T3,rep3,D080,2567-กษ-719,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D080,2567-สค-250,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D080,2567-สค-250,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D080,2567-สค-250,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D080,2567-สค-250,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D080,2567-สค-250,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D080,2567-สค-250,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D080,2567-สค-250,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D080,2567-สค-250,สถานะ,ok,0,0
R034,Claude,T3,rep3,D080,2567-สค-250,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D080,2567-พช-187,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D080,2567-พช-187,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D080,2567-พช-187,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D080,2567-พช-187,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D080,2567-พช-187,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D080,2567-พช-187,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D080,2567-พช-187,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D080,2567-พช-187,สถานะ,ok,0,0
R034,Claude,T3,rep3,D080,2567-พช-187,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D081,2567-สธ-656,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D081,2567-สธ-656,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D081,2567-สธ-656,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D081,2567-สธ-656,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D081,2567-สธ-656,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D081,2567-สธ-656,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D081,2567-สธ-656,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D081,2567-สธ-656,สถานะ,ok,0,0
R034,Claude,T3,rep3,D081,2567-สธ-656,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-969,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-969,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-969,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-969,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-969,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-969,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-969,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-969,สถานะ,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-969,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-580,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-580,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-580,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-580,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-580,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-580,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-580,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-580,สถานะ,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-580,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-018,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-018,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-018,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-018,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-018,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-018,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-018,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-018,สถานะ,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-018,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D081,2567-พช-006,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D081,2567-พช-006,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D081,2567-พช-006,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D081,2567-พช-006,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D081,2567-พช-006,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D081,2567-พช-006,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D081,2567-พช-006,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D081,2567-พช-006,สถานะ,ok,0,0
R034,Claude,T3,rep3,D081,2567-พช-006,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-946,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-946,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-946,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-946,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-946,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-946,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-946,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-946,สถานะ,ok,0,0
R034,Claude,T3,rep3,D081,2567-กษ-946,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-976,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-976,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-976,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-976,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-976,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-976,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-976,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-976,สถานะ,ok,0,0
R034,Claude,T3,rep3,D081,2567-ทถ-976,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-731,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-731,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-731,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-731,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-731,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-731,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-731,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-731,สถานะ,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-731,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D082,2568-ทถ-196,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D082,2568-ทถ-196,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D082,2568-ทถ-196,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D082,2568-ทถ-196,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D082,2568-ทถ-196,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D082,2568-ทถ-196,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D082,2568-ทถ-196,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D082,2568-ทถ-196,สถานะ,ok,0,0
R034,Claude,T3,rep3,D082,2568-ทถ-196,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D082,2568-สค-768,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D082,2568-สค-768,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D082,2568-สค-768,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D082,2568-สค-768,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D082,2568-สค-768,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D082,2568-สค-768,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D082,2568-สค-768,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D082,2568-สค-768,สถานะ,ok,0,0
R034,Claude,T3,rep3,D082,2568-สค-768,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-164,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-164,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-164,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-164,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-164,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-164,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-164,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-164,สถานะ,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-164,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-613,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-613,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-613,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-613,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-613,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-613,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-613,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-613,สถานะ,ok,0,0
R034,Claude,T3,rep3,D082,2568-กษ-613,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D082,2568-สธ-366,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D082,2568-สธ-366,ชื่อกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D082,2568-สธ-366,หน่วยงานรับผิดชอบ,ok,0,0
R034,Claude,T3,rep3,D082,2568-สธ-366,งบจัดสรร,ok,0,0
R034,Claude,T3,rep3,D082,2568-สธ-366,เบิกจ่าย,ok,0,0
R034,Claude,T3,rep3,D082,2568-สธ-366,จำนวนผู้เข้าร่วม,ok,0,0
R034,Claude,T3,rep3,D082,2568-สธ-366,กลุ่มเป้าหมาย,ok,0,0
R034,Claude,T3,rep3,D082,2568-สธ-366,สถานะ,ok,0,0
R034,Claude,T3,rep3,D082,2568-สธ-366,หมายเหตุ,ok,0,0
R034,Claude,T3,rep3,D082,2568-สธ-900,รหัสกิจกรรม,ok,0,0
R034,Claude,T3,rep3,D082,2568-สธ-900,ชื่อกิจกรรม,ok,0,0
