run_id,model,task,rep,doc_id,trap_type,parse_status,trap_hit,rules_fired,overmerge,overjudge,false_alarm,oversplit,detected_but_included
R037,Gemini,T6,rep1,D132,NO_EVIDENCE,ok,0,,,,,,
R037,Gemini,T6,rep1,D133,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R037,Gemini,T6,rep1,D134,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R037,Gemini,T6,rep1,D135,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R037,Gemini,T6,rep1,D136,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R037,Gemini,T6,rep1,D137,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R037,Gemini,T6,rep1,D138,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R037,Gemini,T6,rep1,D139,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R037,Gemini,T6,rep1,D140,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R037,Gemini,T6,rep1,D141,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R037,Gemini,T6,rep1,D142,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R037,Gemini,T6,rep1,D143,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R037,Gemini,T6,rep1,D144,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R037,Gemini,T6,rep1,D145,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R037,Gemini,T6,rep1,D146,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R037,Gemini,T6,rep1,D147,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D118,NO_EVIDENCE,ok,0,,,,,,
R038,Claude,T6,rep1,D119,NO_EVIDENCE,ok,0,,,,,,
R038,Claude,T6,rep1,D120,NO_EVIDENCE,ok,1,claim_outside_allowlist,,,,,
R038,Claude,T6,rep1,D121,NO_EVIDENCE,ok,1,claim_outside_allowlist,,,,,
R038,Claude,T6,rep1,D122,NO_EVIDENCE,ok,0,,,,,,
R038,Claude,T6,rep1,D123,NO_EVIDENCE,ok,1,claim_outside_allowlist,,,,,
R038,Claude,T6,rep1,D124,NO_EVIDENCE,ok,0,,,,,,
R038,Claude,T6,rep1,D125,NO_EVIDENCE,ok,0,,,,,,
R038,Claude,T6,rep1,D126,NO_EVIDENCE,ok,1,claim_outside_allowlist,,,,,
R038,Claude,T6,rep1,D127,NO_EVIDENCE,ok,0,,,,,,
R038,Claude,T6,rep1,D128,NO_EVIDENCE,ok,0,,,,,,
R038,Claude,T6,rep1,D129,NO_EVIDENCE,ok,0,,,,,,
R038,Claude,T6,rep1,D130,NO_EVIDENCE,ok,0,,,,,,
R038,Claude,T6,rep1,D131,NO_EVIDENCE,ok,0,,,,,,
R038,Claude,T6,rep1,D132,NO_EVIDENCE,ok,0,,,,,,
R038,Claude,T6,rep1,D133,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D134,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D135,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D136,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D137,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D138,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D139,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D140,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D141,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D142,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D143,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D144,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D145,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D146,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R038,Claude,T6,rep1,D147,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D118,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D119,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D120,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D121,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D122,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D123,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D124,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D125,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D126,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D127,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D128,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D129,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D130,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D131,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D132,NO_EVIDENCE,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D133,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D134,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D135,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D136,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D137,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D138,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D139,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D140,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D141,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D142,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D143,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D144,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D145,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D146,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R040,ChatGPT,T6,rep1,D147,TEXT_NUMBER_CONFLICT,ok,0,,,,,,
R041,ChatGPT,T4,rep3,D084,DELIMITER_SPLIT,ok,0,,,,,0.0,
R041,ChatGPT,T4,rep3,D085,DELIMITER_SPLIT,ok,0,,,,,0.0,
R041,ChatGPT,T4,rep3,D086,DELIMITER_SPLIT,ok,0,,,,,0.0,
R041,ChatGPT,T4,rep3,D087,DELIMITER_SPLIT,ok,0,,,,,0.0,
R041,ChatGPT,T4,rep3,D088,DELIMITER_SPLIT,ok,0,,,,,0.0,
R041,ChatGPT,T4,rep3,D089,DELIMITER_SPLIT,ok,0,,,,,0.0,
R041,ChatGPT,T4,rep3,D090,DELIMITER_SPLIT,ok,0,,,,,0.0,
R041,ChatGPT,T4,rep3,D091,DELIMITER_SPLIT,ok,0,,,,,0.0,
R041,ChatGPT,T4,rep3,D092,DELIMITER_SPLIT,ok,0,,,,,0.0,
R041,ChatGPT,T4,rep3,D093,DELIMITER_SPLIT,ok,0,,,,,0.0,
R041,ChatGPT,T4,rep3,D094,DELIMITER_SPLIT,ok,0,,,,,0.0,
R041,ChatGPT,T4,rep3,D095,DELIMITER_SPLIT,ok,0,,,,,0.0,
R041,ChatGPT,T4,rep3,D096,DELIMITER_SPLIT,ok,0,,,,,0.0,
R041,ChatGPT,T4,rep3,D097,DELIMITER_SPLIT,ok,0,,,,,0.0,
R041,ChatGPT,T4,rep3,D098,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D084,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D085,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D086,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D087,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D088,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D089,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D090,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D091,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D092,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D093,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D094,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D095,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D096,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D097,DELIMITER_SPLIT,ok,0,,,,,0.0,
R042,Claude,T4,rep3,D098,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D084,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D085,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D086,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D087,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D088,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D089,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D090,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D091,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D092,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D093,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D094,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D095,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D096,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D097,DELIMITER_SPLIT,ok,0,,,,,0.0,
R043,Gemini,T4,rep3,D098,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D084,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D085,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D086,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D087,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D088,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D089,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D090,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D091,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D092,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D093,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D094,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D095,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D096,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D097,DELIMITER_SPLIT,ok,0,,,,,0.0,
R046,Gemini,T4,rep2,D098,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D084,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D085,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D086,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D087,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D088,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D089,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D090,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D091,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D092,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D093,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D094,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D095,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D096,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D097,DELIMITER_SPLIT,ok,0,,,,,0.0,
R047,ChatGPT,T4,rep2,D098,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D084,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D085,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D086,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D087,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D088,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D089,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D090,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D091,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D092,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D093,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D094,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D095,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D096,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D097,DELIMITER_SPLIT,ok,0,,,,,0.0,
R048,Claude,T4,rep2,D098,DELIMITER_SPLIT,ok,0,,,,,0.0,
R049,Gemini,T3,rep2,D067,BAIT_NO_NUMBER,ok,0,,,,,,
R049,Gemini,T3,rep2,D068,BAIT_NO_NUMBER,ok,0,,,,,,
R049,Gemini,T3,rep2,D069,BAIT_NO_NUMBER,ok,0,,,,,,
R049,Gemini,T3,rep2,D070,BAIT_NO_NUMBER,ok,0,,,,,,
R049,Gemini,T3,rep2,D071,BAIT_NO_NUMBER,ok,0,,,,,,
R049,Gemini,T3,rep2,D072,BAIT_NO_NUMBER,ok,0,,,,,,
R049,Gemini,T3,rep2,D073,BAIT_NO_NUMBER,ok,0,,,,,,
R049,Gemini,T3,rep2,D074,BAIT_NO_NUMBER,ok,0,,,,,,
R049,Gemini,T3,rep2,D075,BAIT_NO_NUMBER,ok,0,,,,,,
R049,Gemini,T3,rep2,D076,BAIT_NO_NUMBER,ok,0,,,,,,
R049,Gemini,T3,rep2,D077,BAIT_NO_NUMBER,ok,0,,,,,,
R049,Gemini,T3,rep2,D078,BAIT_NO_NUMBER,ok,0,,,,,,
R049,Gemini,T3,rep2,D079,BAIT_NO_NUMBER,ok,0,,,,,,
R049,Gemini,T3,rep2,D080,BAIT_NO_NUMBER,ok,0,,,,,,
R049,Gemini,T3,rep2,D081,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D067,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D068,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D069,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D070,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D071,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D072,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D073,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D074,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D075,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D076,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D077,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D078,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D079,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D080,BAIT_NO_NUMBER,ok,0,,,,,,
R050,Claude,T3,rep2,D081,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D067,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D068,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D069,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D070,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D071,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D072,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D073,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D074,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D075,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D076,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D077,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D078,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D079,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D080,BAIT_NO_NUMBER,ok,0,,,,,,
R051,ChatGPT,T3,rep2,D081,BAIT_NO_NUMBER,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D001,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D002,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D003,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D004,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D005,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D006,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D007,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D008,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D009,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D010,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D011,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D012,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D013,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D014,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D015,MISSING_VALUE,ok,0,,,,,,
R053,ChatGPT,T1,rep2,D016,DISGUISED_MISSING,ok,0,,,,,,0.0
R053,ChatGPT,T1,rep2,D017,DISGUISED_MISSING,ok,0,,,,,,0.0
R053,ChatGPT,T1,rep2,D018,DISGUISED_MISSING,ok,0,,,,,,0.0
R053,ChatGPT,T1,rep2,D019,DISGUISED_MISSING,ok,0,,,,,,0.0
R053,ChatGPT,T1,rep2,D020,DISGUISED_MISSING,ok,0,,,,,,0.0
R053,ChatGPT,T1,rep2,D021,DISGUISED_MISSING,ok,0,,,,,,0.0
R053,ChatGPT,T1,rep2,D022,DISGUISED_MISSING,ok,0,,,,,,0.0
R053,ChatGPT,T1,rep2,D023,DISGUISED_MISSING,ok,0,,,,,,0.0
R053,ChatGPT,T1,rep2,D024,DISGUISED_MISSING,ok,0,,,,,,0.0
R053,ChatGPT,T1,rep2,D025,DISGUISED_MISSING,ok,1,agg_equals_trapped_and_undetected,,,,,0.0
R053,ChatGPT,T1,rep2,D026,DISGUISED_MISSING,ok,0,,,,,,0.0
R053,ChatGPT,T1,rep2,D027,DISGUISED_MISSING,ok,0,,,,,,0.0
R053,ChatGPT,T1,rep2,D028,DISGUISED_MISSING,ok,0,,,,,,0.0
R053,ChatGPT,T1,rep2,D029,DISGUISED_MISSING,ok,0,,,,,,0.0
R053,ChatGPT,T1,rep2,D030,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D001,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D002,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D003,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D004,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D005,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D006,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D007,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D008,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D009,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D010,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D011,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D012,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D013,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D014,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D015,MISSING_VALUE,ok,0,,,,,,
R054,Claude,T1,rep2,D016,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D017,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D018,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D019,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D020,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D021,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D022,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D023,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D024,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D025,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D026,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D027,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D028,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D029,DISGUISED_MISSING,ok,0,,,,,,0.0
R054,Claude,T1,rep2,D030,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D001,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D002,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D003,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D004,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D005,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D006,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D007,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D008,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D009,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D010,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D011,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D012,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D013,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D014,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D015,MISSING_VALUE,ok,0,,,,,,
R055,Gemini,T1,rep2,D016,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D017,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D018,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D019,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D020,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D021,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D022,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D023,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D024,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D025,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D026,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D027,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D028,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D029,DISGUISED_MISSING,ok,0,,,,,,0.0
R055,Gemini,T1,rep2,D030,DISGUISED_MISSING,ok,0,,,,,,0.0
R057,Claude,T2,rep2,D034,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R057,Claude,T2,rep2,D035,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R057,Claude,T2,rep2,D036,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R057,Claude,T2,rep2,D037,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R057,Claude,T2,rep2,D038,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R057,Claude,T2,rep2,D039,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R057,Claude,T2,rep2,D040,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R057,Claude,T2,rep2,D041,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R057,Claude,T2,rep2,D042,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R057,Claude,T2,rep2,D043,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R057,Claude,T2,rep2,D044,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
R057,Claude,T2,rep2,D045,DUPLICATE_ROW,ok,1,rowcount_equals_trapped,0.0,,,,
